file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens,input_cost,output_cost,total_cost,model_key
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1628,8909,10537,0.0097999,0.007163200000000001,0.016963100000000002,o4-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2328,7726,10054,0.0084986,0.010243200000000001,0.018741800000000003,o4-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,2194,7812,10006,0.0085932,0.0096536,0.0182468,o4-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,974,3927,4901,0.0005890499999999999,0.0005844,0.00117345,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1422,7308,8730,0.0080388,0.006256800000000001,0.014295600000000002,o4-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1732,7818,9550,0.008599800000000001,0.0076208000000000005,0.0162206,o4-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,813,6464,7277,0.0071104,0.0035772,0.0106876,o4-mini
./word-wrap/105b/MANTIS-tests-01/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1447,3872,5319,0.0005808,0.0008682,0.001449,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,1927,8872,10799,0.0097592,0.0084788,0.018238,o4-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/scenario_output/wrap/scenario_0.json,o4-mini,stop,2246,7726,9972,0.0084986,0.009882400000000001,0.018381,o4-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/scenario_output/wrap/scenario_1.json,o4-mini,stop,1752,7877,9629,0.008664700000000001,0.0077088,0.0163735,o4-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/guide_0.json,gpt-4o-mini,stop,108,3217,3325,0.00048255,6.48e-05,0.00054735,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/test_1.json,o4-mini,stop,1409,7304,8713,0.0080344,0.0061996,0.014234,o4-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/test_0.json,o4-mini,stop,1559,8042,9601,0.0088462,0.0068596,0.0157058,o4-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/guide_1.json,gpt-4o-mini,stop,382,2819,3201,0.00042285,0.0002292,0.0006520499999999999,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/fix_2_1.json,gpt-4o-mini,stop,1048,2172,3220,0.0003258,0.0006288,0.0009546,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/test_2.json,o4-mini,stop,1764,7033,8797,0.007736300000000001,0.0077616000000000004,0.015497900000000002,o4-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/fix_1_0.json,gpt-4o-mini,stop,1485,2296,3781,0.00034439999999999997,0.000891,0.0012354,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-09/word-wrap/WordWrap/test_output/wrap/fix_1_1.json,gpt-4o-mini,stop,1048,1887,2935,0.00028304999999999997,0.0006288,0.00091185,gpt-4o-mini
./word-wrap/105b/MANTIS-tests-02/word-wrap/WordWrap/scenario_output/wrap/wrap_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-02/word-wrap/WordWrap/scenario_output/wrap/scenario_2.json,o4-mini,stop,2354,8292,10646,0.009121200000000001,0.0103576,0.0194788,o4-mini
./word-wrap/105b/MANTIS-tests-02/word-wrap/WordWrap/scenario_output/wrap/wrap_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./word-wrap/105b/MANTIS-tests-02/word-wrap/WordWrap/scenario_output/wrap/wrap_2.json,,,0,0,0,0.0,0.0,0.0,unknown
